# eigendata as a function of alpha m=2, n=0
# node, \tilde{\sigma}, \alpha, \tilde{fpara}
2 2.3730E-01 0.1 0.08067990189561706
2 1.6087E-01 0.2 0.08067990189561706
2 1.1776E-01 0.3 0.08067990189561706
2 8.8113E-02 0.4 0.08067990189561706
2 6.5721E-02 0.5 0.08067990189561706
2 4.7850E-02 0.6 0.08067990189561706
2 3.3057E-02 0.7 0.08067990189561706
2 2.0485E-02 0.8 0.08067990189561706
2 9.5894E-03 0.9 0.08067990189561706
2 4.6497E-03 0.95 0.08067990189561706
2 9.0824E-04 0.99 0.08067990189561706
